company_cd,department_set_cd,department_cd,user_cd,department_main,delete_flag,役職コード［＊］,delete_flag
10,10,10200509,10509235,true,false,102199,false
10,10,10200509,10509817,true,false,10070,false
10,10,10200509,10509030,true,false,10064,false
10,10,10200542,10542831,true,false,10070,false
10,10,10200542,10542833,true,false,10070,false
10,10,10200542,10542589,true,false,102299,false
10,10,10200542,10542590,true,false,102299,false
10,10,10200542,10542510,true,false,102299,false
10,10,10200542,10542560,true,false,102199,false
10,10,10200542,10542080,true,false,10060,false
10,10,10200542,10542387,true,false,102299,false
10,10,10200556,10556811,true,false,10070,false
10,10,10200556,10556419,true,false,102199,false
10,10,10200556,10556644,true,false,102199,false
10,10,10200562,10562806,true,false,10070,false
10,10,10200562,10562807,true,false,10070,false
10,10,10200562,10562513,true,false,102199,false
10,10,10200562,10562514,true,false,0,false
10,10,10200562,10562252,true,false,102199,false
10,10,10200571,10571831,true,false,10070,false
10,10,10200571,10571822,true,false,0,false
10,10,10200571,10571829,true,false,10070,false
10,10,10200571,10571105,true,false,102199,false
10,10,10200571,10571111,true,false,102199,false
10,10,10200571,10571104,true,false,102299,false
10,10,10200574,10574817,true,false,10070,false
10,10,10200574,10574435,true,false,102199,false
10,10,10200574,10574816,true,false,10070,false
10,10,10200574,10574414,true,false,102299,false
10,10,10200577,10577863,true,false,10070,false
10,10,10200577,10577488,true,false,0,false
10,10,10200577,10577862,true,false,10070,false
10,10,10200577,10577397,true,false,102199,false
10,10,10200577,10577470,true,false,102299,false
10,10,10200577,10353030,true,false,10064,false
10,10,10200586,10882030,true,false,10064,false
10,10,10200586,10586814,true,false,10070,false
10,10,10200586,10586815,true,false,10070,false
10,10,10200586,10586639,true,false,0,false
10,10,10200586,10586640,true,false,102199,false
10,10,10200586,10586630,true,false,0,false
10,10,10200586,10586637,true,false,0,false
10,10,10200588,10588806,true,false,10070,false
10,10,10200588,10588502,true,false,102299,false
10,10,10200588,10588504,true,false,102299,false
10,10,10200591,10591621,true,false,0,false
10,10,10200591,10591815,true,false,10070,false
10,10,10200591,10591617,true,false,102199,false
10,10,10200591,10591618,true,false,102199,false
10,10,10200591,10591606,true,false,102199,false
10,10,10200591,10591609,true,false,10070,false
10,10,10200591,10591080,true,false,10061,false
10,10,10200603,10603813,true,false,0,false
10,10,10200603,10603814,true,false,10070,false
10,10,10200603,10603477,true,false,0,false
10,10,10200603,10603478,true,false,0,false
10,10,10200603,10603468,true,false,102199,false
10,10,10200603,10603471,true,false,102199,false
10,10,10200603,10603070,true,false,10064,false
10,10,10200603,10603418,true,false,102299,false
10,10,10200627,10627819,true,false,10070,false
10,10,10200627,10627820,true,false,10070,false
10,10,10200627,10627602,true,false,102199,false
10,10,10200627,10627625,true,false,102199,false
10,10,10200627,10627060,true,false,10064,false
10,10,10200627,10627412,true,false,102299,false
10,10,10200636,10898090,true,false,10060,false
10,10,10200636,10636825,true,false,10070,false
10,10,10200636,10636830,true,false,10070,false
10,10,10200636,10636496,true,false,102199,false
10,10,10200636,10636497,true,false,102299,false
10,10,10200636,10636491,true,false,0,false
10,10,10200636,10636495,true,false,0,false
10,10,10200636,10636482,true,false,0,false
10,10,10200636,10636489,true,false,102199,false
10,10,10200636,10636420,true,false,102299,false
10,10,10200636,10636455,true,false,102299,false
10,10,10200636,10636294,true,false,102299,false
10,10,10200642,10642817,true,false,10070,false
10,10,10200642,10642784,true,false,102112,false
10,10,10200642,10642816,true,false,10070,false
10,10,10200653,10653815,true,false,10070,false
10,10,10200653,10653816,true,false,10070,false
10,10,10200653,10653754,true,false,102199,false
10,10,10200653,10653813,true,false,0,false
10,10,10200653,10653752,true,false,102199,false
10,10,10200653,10653753,true,false,102299,false
10,10,10200653,10653749,true,false,102299,false
10,10,10200653,10653750,true,false,102299,false
10,10,10200653,10653603,true,false,102299,false
10,10,10200653,10636080,true,false,10058,false
10,10,10200692,10692821,true,false,10070,false
10,10,10200692,10692691,true,false,102299,false
10,10,10200692,10692813,true,false,10070,false
10,10,10200692,10692678,true,false,102136,false
10,10,10200692,10692690,true,false,102199,false
10,10,10200692,10586090,true,false,10064,false
10,10,10200693,10712040,true,false,10064,false
10,10,10200693,10693824,true,false,10070,false
10,10,10200693,10693582,true,false,102199,false
10,10,10200693,10693821,true,false,10070,false
10,10,10200693,10693518,true,false,102299,false
10,10,10200693,10693535,true,false,102299,false
10,10,10200698,10698823,true,false,10070,false
10,10,10200698,10698756,true,false,102299,false
10,10,10200698,10698763,true,false,102299,false
10,10,10200698,10698174,true,false,0,false
10,10,10200698,10698176,true,false,0,false
10,10,10200698,10698169,true,false,0,false
10,10,10200698,10698172,true,false,10070,false
10,10,10200698,10698155,true,false,102199,false
10,10,10200698,10698162,true,false,102199,false
10,10,10200698,10698080,true,false,10064,false
10,10,10200713,10713832,true,false,10070,false
10,10,10200713,10713836,true,false,10070,false
10,10,10200713,10713566,true,false,102142,false
10,10,10200713,10713569,true,false,102199,false
10,10,10200713,10713040,true,false,10064,false
10,10,10200713,10713337,true,false,102141,false
10,10,10200722,10722824,true,false,0,false
10,10,10200722,10722826,true,false,10070,false
10,10,10200722,10722822,true,false,10070,false
10,10,10200722,10722823,true,false,10070,false
10,10,10200722,10722562,true,false,102199,false
10,10,10200722,10722565,true,false,102199,false
10,10,10200722,10722560,true,false,102199,false
10,10,10200722,10722561,true,false,102199,false
10,10,10200722,10722557,true,false,102125,false
10,10,10200722,10722559,true,false,102199,false
10,10,10200722,10722512,true,false,102299,false
10,10,10200722,10722516,true,false,102199,false
10,10,10200722,10722010,true,false,10061,false
10,10,10200722,10722110,true,false,102299,false
10,10,10200734,10827080,true,false,10064,false
10,10,10200734,10734819,true,false,0,false
10,10,10200734,10734510,true,false,102199,false
10,10,10200734,10734817,true,false,10070,false
10,10,10200734,10734492,true,false,102299,false
10,10,10200738,10738402,true,false,102299,false
10,10,10200738,10738403,true,false,102299,false
10,10,10200738,10738392,true,false,102199,false
10,10,10200751,10751821,true,false,10070,false
10,10,10200751,10751822,true,false,0,false
10,10,10200751,10751444,true,false,102199,false
10,10,10200751,10751819,true,false,10070,false
10,10,10200751,10751436,true,false,102199,false
10,10,10200751,10751437,true,false,0,false
10,10,10200751,10751050,true,false,10064,false
10,10,10200751,10751423,true,false,102299,false
10,10,10200755,10755762,true,false,0,false
10,10,10200755,10755825,true,false,10070,false
10,10,10200755,10755754,true,false,0,false
10,10,10200755,10755759,true,false,10070,false
10,10,10200755,10755752,true,false,102299,false
10,10,10200755,10755753,true,false,102299,false
10,10,10200755,10755671,true,false,102299,false
10,10,10200755,10755751,true,false,102299,false
10,10,10200755,10755060,true,false,10064,false
10,10,10200755,10755669,true,false,102299,false
10,10,10200758,10758763,true,false,0,false
10,10,10200758,10758822,true,false,10070,false
10,10,10200758,10758378,true,false,102299,false
10,10,10200758,10758729,true,false,0,false
10,10,10200758,10693070,true,false,10064,false
10,10,10200759,10759822,true,false,10070,false
10,10,10200759,10759795,true,false,102199,false
10,10,10200759,10759796,true,false,102199,false
10,10,10200759,10759407,true,false,102199,false
10,10,10200759,10759584,true,false,102299,false
10,10,10200759,10759275,true,false,102299,false
10,10,10200759,10227040,true,false,10061,false
10,10,10200771,10771832,true,false,10070,false
10,10,10200771,10771796,true,false,102232,false
10,10,10200771,10771831,true,false,10070,false
10,10,10200771,10771355,true,false,102199,false
10,10,10200771,10771787,true,false,102299,false
10,10,10200771,10771176,true,false,102299,false
10,10,10200771,10771348,true,false,0,false
10,10,10200771,10771060,true,false,10064,false
10,10,10200781,10866030,true,false,10064,false
10,10,10200781,10781825,true,false,0,false
10,10,10200781,10781829,true,false,10070,false
10,10,10200781,10781711,true,false,0,false
10,10,10200781,10781720,true,false,10070,false
10,10,10200781,10781707,true,false,102199,false
10,10,10200781,10781710,true,false,102199,false
10,10,10200781,10781677,true,false,102131,false
10,10,10200781,10781702,true,false,102199,false
10,10,10200806,10806832,true,false,10070,false
10,10,10200806,10806838,true,false,10070,false
10,10,10200806,10806219,true,false,102199,false
10,10,10200806,10806745,true,false,102299,false
10,10,10200806,10806213,true,false,102199,false
10,10,10200806,10806218,true,false,0,false
10,10,10200806,10806030,true,false,10060,false
10,10,10200806,10806121,true,false,102299,false
10,10,10200810,10810819,true,false,10070,false
10,10,10200810,10810381,true,false,102199,false
10,10,10200810,10810813,true,false,10070,false
10,10,10200812,10812818,true,false,10070,false
10,10,10200812,10812554,true,false,102199,false
10,10,10200812,10812816,true,false,10070,false
10,10,10200812,10812105,true,false,102299,false
10,10,10200827,10938070,true,false,10064,false
10,10,10200827,10827822,true,false,0,false
10,10,10200827,10827827,true,false,10070,false
10,10,10200827,10827146,true,false,0,false
10,10,10200827,10827356,true,false,102299,false
10,10,10200834,10834834,true,false,0,false
10,10,10200834,10834825,true,false,10070,false
10,10,10200834,10834833,true,false,0,false
10,10,10200834,10834635,true,false,102299,false
10,10,10200834,10834687,true,false,102199,false
10,10,10200853,10853436,true,false,0,false
10,10,10200853,10853808,true,false,10070,false
10,10,10200853,10853434,true,false,102221,false
10,10,10200853,10853435,true,false,0,false
10,10,10200866,10866819,true,false,10070,false
10,10,10200866,10866481,true,false,102134,false
10,10,10200866,10866565,true,false,102199,false
10,10,10200866,10866322,true,false,102199,false
10,10,10200866,10571070,true,false,10064,false
10,10,10200873,10940090,true,false,10064,false
10,10,10200873,10873827,true,false,10070,false
10,10,10200873,10873829,true,false,10070,false
10,10,10200873,10873753,true,false,102199,false
10,10,10200873,10873787,true,false,102199,false
10,10,10200873,10873718,true,false,102299,false
10,10,10200873,10873741,true,false,102199,false
10,10,10200882,10882361,true,false,0,false
10,10,10200882,10882817,true,false,0,false
10,10,10200882,10882286,true,false,10070,false
10,10,10200882,10882303,true,false,102199,false
10,10,10200882,10882251,true,false,102199,false
10,10,10200882,10873010,true,false,10064,false
10,10,10200898,10898825,true,false,10070,false
10,10,10200898,10898826,true,false,10070,false
10,10,10200898,10898745,true,false,102299,false
10,10,10200898,10898824,true,false,10070,false
10,10,10200898,10898233,true,false,0,false
10,10,10200898,10898237,true,false,102199,false
10,10,10200898,10898216,true,false,0,false
10,10,10200898,10898230,true,false,102199,false
10,10,10200898,10898111,true,false,102199,false
10,10,10200898,10895744,true,false,0,false
10,10,10200898,10895730,true,false,0,false
10,10,10200898,10781040,true,false,10060,false
10,10,10200909,10964070,true,false,10064,false
10,10,10200909,10909813,true,false,0,false
10,10,10200909,10909811,true,false,10070,false
10,10,10200909,10909812,true,false,10070,false
10,10,10200909,10909487,true,false,102199,false
10,10,10200909,10909496,true,false,0,false
10,10,10200909,10909392,true,false,102299,false
10,10,10200909,10909424,true,false,102299,false
10,10,10200909,10909350,true,false,102199,false
10,10,10200938,10938814,true,false,10070,false
10,10,10200938,10938810,true,false,0,false
10,10,10200938,10938811,true,false,10070,false
10,10,10200938,10938766,true,false,102199,false
10,10,10200938,10938794,true,false,102199,false
10,10,10200938,10938217,true,false,0,false
10,10,10200938,10938235,true,false,102199,false
10,10,10200938,10938189,true,false,102199,false
10,10,10200938,10938214,true,false,102199,false
10,10,10200938,10938117,true,false,102199,false
10,10,10200938,10938183,true,false,0,false
10,10,10200951,10951821,true,false,10070,false
10,10,10200951,10951822,true,false,10070,false
10,10,10200951,10951710,true,false,0,false
10,10,10200951,10951820,true,false,10070,false
10,10,10200951,10951278,true,false,102299,false
10,10,10200951,10951279,true,false,102199,false
10,10,10200951,10951090,true,false,10064,false
10,10,10200951,10951222,true,false,0,false
10,10,10200960,10960829,true,false,0,false
10,10,10200960,10960833,true,false,10070,false
10,10,10200960,10960164,true,false,102199,false
10,10,10200960,10960172,true,false,102199,false
10,10,10200961,10961838,true,false,10070,false
10,10,10200961,10961700,true,false,102199,false
10,10,10200961,10961836,true,false,0,false
10,10,10200961,10961600,true,false,102199,false
10,10,10200961,10961678,true,false,0,false
10,10,10200964,10964819,true,false,0,false
10,10,10200964,10964814,true,false,10070,false
10,10,10200964,10964815,true,false,10070,false
10,10,10200964,10964792,true,false,0,false
10,10,10200964,10964793,true,false,102199,false
10,10,10200964,10964790,true,false,102199,false
10,10,10200964,10964791,true,false,102199,false
10,10,10200964,10964782,true,false,102199,false
10,10,10200964,10964785,true,false,102199,false
10,10,10200964,10964774,true,false,102199,false
10,10,10200964,10964781,true,false,102199,false
10,10,10200964,10964703,true,false,102299,false
10,10,10200964,10964728,true,false,102299,false
10,10,10200964,10909080,true,false,10064,false
10,10,10200988,10988279,true,false,102299,false
10,10,10200988,10988815,true,false,10070,false
10,10,10200988,10988263,true,false,102199,false
10,10,10200988,10988268,true,false,0,false
10,10,10200988,10988173,true,false,102199,false
10,10,10200988,10988257,true,false,102199,false
10,10,10366000,10085033,true,false,10011,false
10,10,10366100,10082050,true,false,10041,false
10,10,10366101,10091726,true,false,10070,false
10,10,10366101,10081507,true,false,10042,false
10,10,10366101,10070258,true,false,10070,false
10,10,10366101,10005017,true,false,10070,false
10,10,10366201,10089364,true,false,10070,false
10,10,10366201,10088355,true,false,10070,false
10,10,10366300,10003300,true,false,10070,false
10,10,10366301,10072383,true,false,10070,false
10,10,10366301,10009300,true,false,10070,false
10,10,10366401,10073014,true,false,10070,false
10,10,10367000,10088010,true,false,10011,false
10,10,10367100,10077029,true,false,10041,false
10,10,10367101,10090278,true,false,10070,false
10,10,10367101,10090056,true,false,10042,false
10,10,10367101,10070380,true,false,10070,false
10,10,10367101,10012044,true,false,10070,false
10,10,10367101,10012018,true,false,10070,false
10,10,10367101,10012008,true,false,10070,false
10,10,10367101,10012006,true,false,10070,false
10,10,10367101,10008500,true,false,10070,false
10,10,10367101,10008306,true,false,10070,false
10,10,10367101,10006400,true,false,10070,false
10,10,10367101,10005011,true,false,10070,false
10,10,10367102,10011045,true,false,10070,false
10,10,10367200,10090276,true,false,10041,false
10,10,10367201,10090024,true,false,10042,false
10,10,10367201,10089519,true,false,10070,false
10,10,10367201,10077053,true,false,10070,false
10,10,10367201,10012034,true,false,10070,false
10,10,10367201,10011029,true,false,10070,false
10,10,10367201,10011004,true,false,10070,false
10,10,10367201,10005808,true,false,10070,false
10,10,10367201,10005300,true,false,10042,false
10,10,10367201,10001502,true,false,10070,false
10,10,10367300,10086252,true,false,10041,false
10,10,10367301,10013001,true,false,10070,false
10,10,10367306,10010007,true,false,10070,false
10,10,10367306,10010008,true,false,10070,false
10,10,10367306,10009011,true,false,10070,false
10,10,10367306,10009015,true,false,10070,false
10,10,10370000,10081063,true,false,10010,false
10,10,10370000,10068016,true,false,10070,false
10,10,10370100,10090019,true,false,10041,false
10,10,10370101,10098601,true,false,10070,false
10,10,10370101,10082020,true,false,10070,false
10,10,10370101,10074004,true,false,10070,false
10,10,10370101,10072119,true,false,10070,false
10,10,10370101,10070361,true,false,10070,false
10,10,10370600,10090353,true,false,10041,false
10,10,10370601,10093705,true,false,10070,false
10,10,10370601,10090513,true,false,10070,false
10,10,10370601,10090351,true,false,10042,false
10,10,10370601,10074044,true,false,10070,false
10,10,10370601,10011013,true,false,10070,false
10,10,10370601,10008307,true,false,10070,false
10,10,10370601,10005401,true,false,10070,false
10,10,10370601,10004301,true,false,10070,false
10,10,10380000,10085038,true,false,10009,false
10,10,10380100,10088257,true,false,10041,false
10,10,10380101,10091411,true,false,10070,false
10,10,10380101,10089351,true,false,10042,false
10,10,10380101,10071384,true,false,10070,false
10,10,10380101,10012028,true,false,10070,false
10,10,10380101,10009007,true,false,10070,false
10,10,10380101,10008301,true,false,10070,false
10,10,10380101,10007401,true,false,10070,false
10,10,10380101,10006300,true,false,10070,false
10,10,10380102,10012025,true,false,10070,false
10,10,10380102,10012003,true,false,10070,false
10,10,10380102,10009006,true,false,10070,false
10,10,10380102,10008404,true,false,10070,false
10,10,10380102,10007300,true,false,10070,false
10,10,10380102,10006302,true,false,10070,false
10,10,10380103,10093305,true,false,10043,false
10,10,10380103,10078014,true,false,10070,false
10,10,10380103,10071353,true,false,10070,false
10,10,10380103,10004304,true,false,10070,false
10,10,10380104,10086380,true,false,10070,false
10,10,10380104,10086355,true,false,10070,false
10,10,10380104,10085006,true,false,10042,false
10,10,10380104,10073019,true,false,10070,false
10,10,10380104,10011014,true,false,10070,false
10,10,10380300,10083353,true,false,10041,false
10,10,10380301,10091122,true,false,10070,false
10,10,10380301,10090355,true,false,10070,false
10,10,10380301,10088361,true,false,10070,false
10,10,10380301,10083014,true,false,10043,false
10,10,10380301,10082035,true,false,10070,false
10,10,10380301,10082045,true,false,10043,false
10,10,10380301,10078017,true,false,10070,false
10,10,10380301,10075009,true,false,10070,false
10,10,10380301,10071354,true,false,10070,false
10,10,10380301,10068019,true,false,10070,false
10,10,10380302,10065093,true,false,10070,false
10,10,10380302,10011038,true,false,10070,false
10,10,10380302,10011031,true,false,10070,false
10,10,10380302,10011032,true,false,10070,false
10,10,10380302,10011030,true,false,10070,false
10,10,10380302,10008403,true,false,10070,false
10,10,10380500,10080361,true,false,10041,false
10,10,10380501,10090022,true,false,10070,false
10,10,10380501,10071387,true,false,10070,false
10,10,10380501,10071131,true,false,10070,false
10,10,10380501,10071048,true,false,10070,false
10,10,10380501,10070352,true,false,10070,false
10,10,10380501,10068358,true,false,10070,false
10,10,10380501,10067256,true,false,10070,false
10,10,10380501,10067019,true,false,10070,false
10,10,10380501,10066059,true,false,10070,false
10,10,10380501,10012026,true,false,10070,false
10,10,10380501,10011019,true,false,10070,false
10,10,10380501,10011009,true,false,10070,false
10,10,10380501,10010006,true,false,10070,false
10,10,10380501,10009305,true,false,10070,false
10,10,10380501,10008303,true,false,10070,false
10,10,10380503,10074357,true,false,10070,false
10,10,10380503,10074010,true,false,10070,false
10,10,10380503,10073304,true,false,10070,false
10,10,10380503,10072382,true,false,10070,false
10,10,10380800,10088009,true,false,10041,false
10,10,10380801,10093300,true,false,10070,false
10,10,10380801,10084506,true,false,10070,false
10,10,10380801,10081019,true,false,10070,false
10,10,10380801,10077380,true,false,10070,false
10,10,10380801,10077030,true,false,10070,false
10,10,10380801,10071514,true,false,10070,false
10,10,10380801,10070356,true,false,10070,false
10,10,10380801,10004500,true,false,10070,false
10,10,10380801,10003500,true,false,10070,false
10,10,10380802,10082005,true,false,10070,false
10,10,10380802,10012032,true,false,10070,false
10,10,10380802,10012027,true,false,10070,false
10,10,10380802,10009401,true,false,10070,false
10,10,10380802,10009306,true,false,10070,false
10,10,10380802,10009304,true,false,10070,false
10,10,10380802,10009302,true,false,10070,false
10,10,10380802,10004305,true,false,10070,false
10,10,10380802,10001307,true,false,10043,false
10,10,10380803,10088005,true,false,10070,false
10,10,10380803,10078351,true,false,10070,false
10,10,10380803,10075005,true,false,10070,false
10,10,10380803,10072041,true,false,10070,false
10,10,10380803,10070386,true,false,10070,false
10,10,10380803,10069355,true,false,10070,false
10,10,10380803,10066384,true,false,10070,false
10,10,10380900,10078019,true,false,10041,false
10,10,10380901,10094300,true,false,10043,false
10,10,10380901,10089004,true,false,10043,false
10,10,10380901,10077045,true,false,10042,false
10,10,10380901,10071362,true,false,10070,false
10,10,10380901,10012031,true,false,10070,false
10,10,10380901,10011033,true,false,10070,false
10,10,10380901,10011020,true,false,10070,false
10,10,10380901,10011016,true,false,10070,false
10,10,10380901,10008304,true,false,10070,false
10,10,10380901,10007400,true,false,10070,false
10,10,10380901,10007301,true,false,10070,false
10,10,10380901,10007302,true,false,10070,false
10,10,10380901,10006303,true,false,10070,false
10,10,10380901,10005303,true,false,10070,false
10,10,10380901,10004309,true,false,10070,false
10,10,10380901,10001304,true,false,10070,false
10,10,10489990,10078008,true,false,10007,false
10,10,10493000,10085030,true,false,10010,false
10,10,10493000,10084018,true,false,10011,false
10,10,10493000,10082004,true,false,10011,false
10,10,10493000,10073053,true,false,10070,false
10,10,10493100,10089013,true,false,10027,false
10,10,10493100,10089015,true,false,10027,false
10,10,10493100,10077263,true,false,10027,false
10,10,10493101,10091734,true,false,10070,false
10,10,10493101,10091614,true,false,10070,false
10,10,10493101,10077052,true,false,10070,false
10,10,10493101,10073018,true,false,10070,false
10,10,10493101,10072255,true,false,10070,false
10,10,10493101,10071086,true,false,10070,false
10,10,10493101,10012050,true,false,10070,false
10,10,10493101,10012047,true,false,10070,false
10,10,10493101,10012048,true,false,10070,false
10,10,10493101,10012043,true,false,10070,false
10,10,10493101,10012041,true,false,10070,false
10,10,10493101,10012042,true,false,10070,false
10,10,10493101,10012023,true,false,10070,false
10,10,10493101,10012024,true,false,10070,false
10,10,10493101,10012022,true,false,10070,false
10,10,10493101,10012007,true,false,10070,false
10,10,10493101,10012005,true,false,10070,false
10,10,10493101,10011044,true,false,10070,false
10,10,10493101,10011039,true,false,10070,false
10,10,10493101,10011025,true,false,10070,false
10,10,10493101,10011022,true,false,10070,false
10,10,10493101,10011017,true,false,10070,false
10,10,10493101,10011015,true,false,10070,false
10,10,10493101,10011012,true,false,10070,false
10,10,10493101,10011011,true,false,10070,false
10,10,10493101,10010016,true,false,10070,false
10,10,10493101,10005019,true,false,10070,false
10,10,10493101,10005016,true,false,10070,false
10,10,10493101,10004300,true,false,10070,false
10,10,10493101,10003010,true,false,10070,false
10,10,10493101,10001603,true,false,10070,false
10,10,10493101,10001300,true,false,10070,false
10,10,10493101,10000603,true,false,10044,false
10,10,10493200,10073006,true,false,10041,false
10,10,10493201,10088504,true,false,10070,false
10,10,10493201,10073060,true,false,10070,false
10,10,10493201,10071079,true,false,10070,false
10,10,10493201,10011018,true,false,10070,false
10,10,10493201,10008008,true,false,10070,false
10,10,10493201,10004007,true,false,10042,false
10,10,10495000,10085039,true,false,10011,false
10,10,10495000,10083007,true,false,10010,false
10,10,10495000,10082053,true,false,10011,false
10,10,10495101,10098602,true,false,10070,false
10,10,10495101,10091601,true,false,10044,false
10,10,10495101,10090004,true,false,10044,false
10,10,10495101,10087503,true,false,10044,false
10,10,10495101,10083260,true,false,10070,false
10,10,10495101,10073055,true,false,10070,false
10,10,10495101,10012049,true,false,10070,false
10,10,10495101,10012046,true,false,10070,false
10,10,10495101,10011040,true,false,10070,false
10,10,10495101,10011026,true,false,10070,false
10,10,10495101,10011023,true,false,10070,false
10,10,10495101,10011024,true,false,10070,false
10,10,10495101,10011010,true,false,10070,false
10,10,10495101,10010011,true,false,10070,false
10,10,10495101,10008405,true,false,10070,false
10,10,10495101,10008009,true,false,10070,false
10,10,10495101,10007014,true,false,10070,false
10,10,10495101,10007012,true,false,10070,false
10,10,10495101,10005301,true,false,10070,false
10,10,10495101,10005020,true,false,10070,false
10,10,10495101,10005018,true,false,10070,false
10,10,10495101,10003002,true,false,10070,false
10,10,10495101,10002601,true,false,10070,false
10,10,10495101,10002602,true,false,10070,false
10,10,10496000,10084040,true,false,10010,false
10,10,10496100,10086020,true,false,10027,false
10,10,10496101,10074302,true,false,10070,false
10,10,10496101,10072077,true,false,10070,false
10,10,10496101,10005021,true,false,10070,false
10,10,10496101,10005015,true,false,10070,false
10,10,10496200,10087502,true,false,10041,false
10,10,10496201,10074043,true,false,10070,false
10,10,10496201,10012021,true,false,10070,false
10,10,10496201,10007402,true,false,10070,false
10,10,10496201,10005023,true,false,10070,false
10,10,10496201,10005022,true,false,10070,false
10,10,10496201,10000601,true,false,10042,false
12,12,12102000,12040802,true,false,81,false
12,12,12105012,12094030,true,false,10070,false
12,12,12105012,12089055,true,false,10070,false
12,12,12105012,12071104,true,false,10070,false
12,12,12105012,12069256,true,false,10070,false
12,12,12105012,12040904,true,false,10070,false
12,12,12105012,12040035,true,false,10070,false
12,12,12105014,12084036,true,false,10070,false
12,12,12105014,12082001,true,false,10070,false
12,12,12105014,12040056,true,false,10070,false
12,12,12105014,12040038,true,false,10070,false
12,12,12105014,12040030,true,false,10070,false
12,12,12105015,12096017,true,false,10070,false
12,12,12105015,12088258,true,false,10070,false
12,12,12105015,12077257,true,false,10070,false
12,12,12105015,12040010,true,false,10070,false
12,12,12105016,12085022,true,false,10042,false
12,12,12105016,12073011,true,false,10070,false
12,12,12105016,12041205,true,false,10070,false
12,12,12105016,12041204,true,false,10070,false
12,12,12105016,12040806,true,false,10070,false
12,12,12105017,12096018,true,false,10070,false
12,12,12105018,12071356,true,false,10070,false
12,12,12105018,12069062,true,false,10070,false
12,12,12105018,12041201,true,false,10070,false
12,12,12105018,12040011,true,false,10070,false
12,12,12105019,12080011,true,false,10070,false
12,12,12105019,12073118,true,false,10070,false
12,12,12105022,12091116,true,false,10070,false
12,12,12105022,12088253,true,false,12070,false
12,12,12105022,12088001,true,false,10070,false
12,12,12105024,12090035,true,false,10070,false
12,12,12105024,12081022,true,false,12070,false
12,12,12105024,12040042,true,false,10070,false
12,12,12105027,12040905,true,false,10070,false
12,12,12105027,12040902,true,false,10070,false
12,12,12105027,12040020,true,false,10070,false
12,12,12105028,12084017,true,false,10070,false
12,12,12105028,12079252,true,false,10070,false
12,12,12105028,12040803,true,false,10070,false
12,12,12105029,12041001,true,false,10070,false
12,12,12105031,12079003,true,false,10070,false
12,12,12105031,12071126,true,false,10070,false
12,12,12105032,12073106,true,false,10070,false
12,12,12105032,12040808,true,false,10070,false
12,12,12105034,12088250,true,false,10070,false
12,12,12105034,12082252,true,false,10070,false
12,12,12105034,12040807,true,false,10070,false
12,12,12105035,12068035,true,false,10070,false
12,12,12105036,12068034,true,false,10070,false
12,12,12105036,12040021,true,false,10070,false
12,12,12105037,12090038,true,false,10070,false
12,12,12105037,12040805,true,false,10070,false
12,12,12105038,12083258,true,false,10070,false
12,12,12105039,12083259,true,false,10070,false
12,12,12105039,12040906,true,false,10070,false
12,12,12105041,12040043,true,false,10070,false
12,12,12105043,12091011,true,false,10070,false
12,12,12105046,12080025,true,false,10070,false
12,12,12105065,12090383,true,false,10042,false
12,12,12105065,12085004,true,false,10070,false
12,12,12105065,12071028,true,false,10026,false
12,12,12105065,12041101,true,false,10070,false
12,12,12105065,12040023,true,false,10070,false
12,12,12105084,12082052,true,false,10070,false
12,12,12105101,12072385,true,false,10070,false
12,12,12105101,12040702,true,false,10070,false
12,12,12105101,12040062,true,false,10070,false
12,12,12105101,12040701,true,false,10070,false
12,12,12105101,12040034,true,false,10070,false
12,12,12105101,12040026,true,false,10070,false
12,12,12105101,12040015,true,false,10070,false
12,12,12105102,12091310,true,false,10070,false
12,12,12105102,12089256,true,false,10042,false
12,12,12105102,12077057,true,false,10070,false
12,12,12105102,12074001,true,false,10070,false
12,12,12105102,12070381,true,false,10070,false
12,12,12105102,12065256,true,false,10070,false
12,12,12105102,12041203,true,false,10070,false
12,12,12105102,12041202,true,false,10070,false
12,12,12105102,12040704,true,false,10070,false
12,12,12105102,12040059,true,false,10070,false
12,12,12105102,12040050,true,false,10070,false
12,12,12105102,12040053,true,false,10070,false
12,12,12105102,12040046,true,false,10070,false
12,12,12105102,12040041,true,false,10070,false
12,12,12105102,12040037,true,false,10070,false
12,12,12105102,12040024,true,false,10070,false
12,12,12105102,12040013,true,false,10070,false
12,12,12105102,12040012,true,false,10070,false
12,12,12105102,12040002,true,false,10070,false
12,12,12105103,12087380,true,false,10070,false
12,12,12105103,12074380,true,false,10041,false
12,12,12105103,12072103,true,false,10070,false
12,12,12105103,12040008,true,false,10070,false
12,12,12105103,12040004,true,false,10070,false
13,13,13181000,13072455,true,false,10070,false
13,13,13184120,13090452,true,false,10070,false
13,13,13184120,13010807,true,false,10070,false
13,13,13184120,13010805,true,false,10041,false
13,13,13184120,13006804,true,false,10042,false
13,13,13184200,13082355,true,false,10042,false
13,13,13184200,13079451,true,false,10011,false
13,13,13184200,13012808,true,false,10070,false
13,13,13184200,13012806,true,false,10070,false
13,13,13184300,13084452,true,false,10041,false
13,13,13184300,13082450,true,false,10011,false
13,13,13184300,13072456,true,false,10041,false
13,13,13184310,13075450,true,false,10042,false
13,13,13184310,13071355,true,false,10070,false
13,13,13184310,13012810,true,false,10070,false
